codigo_ine,ods_objetivo,promedio_metas,n_metas
43074,7,73.89649906,1
43074,8,76.13844827666667,3
43075,1,51.851851853333336,3
43075,10,39.724487231666664,2
43075,11,73.21612715625,4
43075,12,5.9973045825,2
43075,13,11.1,1
43075,15,97.66402120000001,2
43075,16,51.73037774,1
43075,17,40.90776229,2
43075,2,25.0,2
43075,5,61.08444444333333,3
43075,6,100.0,1
43075,7,74.74911385,1
43075,8,97.91666666666667,3
43076,1,37.995927263333336,3
43076,10,44.97955022772222,3
43076,11,67.331681656,5
43076,12,96.95,2
43076,13,35.5,1
43076,15,66.3306870375,2
43076,16,0.0,1
43076,17,24.997532175,2
43076,2,35.462881088749995,2
43076,4,49.35047467896,5
43076,5,85.55804597666668,3
43076,6,100.0,1
43076,7,99.23678489,1
43076,8,75.83913793166666,3
43077,1,41.458178466666666,3
43077,10,38.73545399877778,3
43077,11,66.13317558625,4
43077,12,80.9412913375,2
43077,13,0.0,1
43077,15,75.97526494,2
43077,16,0.0,1
43077,17,31.5241418375,2
43077,2,32.3713109575,2
43077,4,58.60975060657999,5
43077,5,100.0,3
43077,6,100.0,1
43077,7,94.04508833,1
43077,8,81.2,3
43078,1,28.3620403646,5
43078,10,29.30065912272222,3
43078,11,44.9047741606,5
43078,12,80.36948809,2
43078,13,82.6,1
43078,15,48.8417697375,2
43078,16,0.0,1
43078,17,31.5547415925,2
43078,2,45.3908552025,2
43078,4,57.1028554622,5
43078,5,86.63831417666665,3
43078,6,93.12115854,1
43078,7,84.33261508,1
43078,8,95.00862069,3
43079,1,51.32475162166667,3
43079,10,43.08393381561111,3
43079,11,56.42506526,5
43079,12,67.15694684,2
43079,13,88.7,1
43079,15,52.472323032375,2
43079,16,2.375028274,1
43079,17,43.44571512,2
43079,2,14.45232324575,2
43079,4,50.65623090486,5
43079,5,60.20114942666667,3
43079,6,92.34093907,1
43079,7,75.42304992,1
43079,8,77.56936781666666,3
43080,1,100.0,1
43080,10,40.536378428333336,2
43080,11,48.170950893333334,3
43080,12,98.4,2
43080,13,94.4,1
43080,15,40.2530681175,2
43080,16,0.0,1
43080,17,26.760627706,2
43080,2,30.668340691250002,2
43080,4,100.0,1
43080,5,86.24770115000001,3
43080,6,100.0,1
43080,7,100.0,1
43080,8,93.33137930999999,3
43081,1,83.63988812166666,3
43081,10,85.83296088888888,3
43081,11,67.720076819,5
43081,12,93.61696888,2
43081,13,95.5,1
43081,15,53.430307975000005,2
43081,16,0.0,1
43081,17,25.0,2
43081,2,32.673015697,2
43081,4,75.03836376289999,5
43081,5,87.68448276,3
43081,6,100.0,1
43081,7,100.0,1
43081,8,83.55573991166666,3
43081,9,90.28892456,1
43082,1,35.78953068,2
43082,10,25.86662285811111,3
43082,11,60.9419048588,5
43082,12,79.6887650075,2
43082,13,94.0,1
43082,15,62.4223793455,2
43082,16,0.0,1
43082,17,26.098394198,2
43082,2,35.1994888125,2
43082,4,100.0,1
43082,5,89.24685823666668,3
43082,6,100.0,1
43082,7,99.652415,1
43082,8,95.37557471333334,3
43083,1,74.478889025,2
43083,10,34.180768825,2
43083,11,66.68740852,4
43083,12,84.305317325,2
43083,13,0.0,1
43083,15,33.390903855,2
43083,16,0.0,1
43083,17,27.340652916499998,2
43083,2,33.50747843375,2
43083,5,78.91555555666666,3
43083,6,100.0,1
43083,7,0.0,1
43083,8,96.063850575,3
43084,1,47.508962218,5
43084,10,50.56083419666666,3
43084,11,63.652781313000006,5
43084,12,86.98212244,2
43084,13,66.6,1
43084,15,74.73242324750001,2
43084,16,0.0,1
43084,17,14.36759267,2
43084,2,30.05447312125,2
43084,4,52.74297235307999,5
43084,5,89.50919540333332,3
43084,6,100.0,1
43084,7,79.55015431,1
43084,8,97.48666666666668,3
43085,1,64.56933163666666,3
43085,10,37.73249721,2
43085,11,73.4819049706,5
43085,12,96.0610144575,2
43085,15,82.6580358475,2
43085,17,29.5589068125,2
43085,2,30.36431536875,2
43085,4,100.0,1
43085,5,97.85919540333333,3
43085,6,100.0,1
43085,7,91.45358335,1
43085,8,96.95,3
43085,9,100.0,1
43086,1,79.2447008725,4
43086,10,71.38604213111111,3
43086,11,45.300205832799996,5
43086,12,86.40956561499999,2
43086,13,0.0,1
43086,15,71.925632495,2
43086,16,60.21262158,1
43086,17,35.0630270275,2
43086,2,10.748677564125,2
43086,4,53.71488961794,5
43086,5,84.00249042,3
43086,6,46.897364655,2
43086,7,0.0,1
43086,8,94.446933905,3
43088,1,59.81754753733334,5
43088,10,64.66555141333333,3
43088,11,36.7683140978,5
43088,12,70.22874111499999,2
43088,13,34.0,1
43088,15,27.99366724,2
43088,16,16.28590817,1
43088,17,25.114984632375002,2
43088,2,33.40180713875,2
43088,4,57.25506994697,5
43088,5,95.56034482666666,3
43088,6,97.44323763,1
43088,7,85.45970258,1
43088,8,82.71125715166666,3
43089,1,41.19828552,3
43089,10,59.84767207333333,2
43089,11,54.50974600375,4
43089,12,56.390233252499996,2
43089,13,12.5,1
43089,15,57.032818070000005,2
43089,16,0.0,1
43089,17,27.379958707500002,2
43089,2,24.792222773749998,2
43089,5,96.39367816,3
43089,6,100.0,1
43089,7,97.73122667,1
43089,8,94.46063218333335,3
43090,1,38.874183181250004,4
43090,10,33.61777603033333,3
43090,11,54.971949673999994,5
43090,12,50.8631830425,2
43090,13,23.6,1
43090,15,85.7492200625,2
43090,16,38.92784438,1
43090,17,17.035513495,2
43090,2,13.375083237375001,2
43090,4,100.0,1
43090,5,87.45689655333332,3
43090,6,100.0,1
43090,7,80.24387654,1
43090,8,83.91413793,3
43091,1,66.66666667,1
43091,10,36.05060554666667,2
43091,11,80.49213705375001,4
43091,12,63.0333629175,2
43091,13,0.0,1
43091,15,97.7540025275,2
43091,16,0.0,1
43091,17,42.420851677499996,2
43091,2,18.60210013495,2
43091,4,100.0,1
43091,5,57.95555555666667,3
43091,6,100.0,1
43091,7,0.0,1
43091,8,79.74666666666667,3
43091,9,100.0,1
43092,1,37.803774237333336,5
43092,10,27.813006942777776,3
43092,11,31.344120121000003,5
43092,12,31.163330065,2
43092,13,31.2,1
43092,14,50.08,1
43092,15,25.107562457500002,2
43092,16,60.66500792,1
43092,17,25.88841726,2
43092,2,29.333851549625003,2
43092,3,73.68096099766667,6
43092,4,62.74512149917,5
43092,5,94.66954023,3
43092,6,28.332070385,2
43092,7,74.70761116,1
43092,8,72.22246671166667,3
43092,9,5.939004815,1
43093,1,30.715690574666667,5
43093,10,36.636866159777774,3
43093,11,57.635535442800006,5
43093,12,61.209540242500005,2
43093,13,78.4,1
43093,15,67.7594638275,2
43093,16,33.11467994,1
43093,17,21.2274856,2
43093,2,19.880759053749998,2
43093,4,55.46290660615999,5
43093,5,93.56321838999999,3
43093,6,52.16575053,2
43093,7,86.5292413,1
43093,8,68.05558049,3
43094,1,34.46816676504,5
43094,10,31.944171800555555,3
43094,11,44.14467258,5
43094,12,98.2,2
43094,13,57.1,1
43094,15,35.333918025025,2
43094,16,23.09432255,1
43094,17,21.8732981275,2
43094,2,24.5454496175,2
43094,4,64.29986210114001,5
43094,5,87.08524904000001,3
43094,6,82.0830176,1
43094,7,96.05989899,1
43094,8,75.62988505666667,3
43095,1,67.44924389083333,4
43095,10,78.20448944055555,3
43095,11,21.984502267399996,5
43095,12,67.003141175,2
43095,13,98.2,1
43095,15,0.913910981,2
43095,16,64.17100204,1
43095,17,35.7183840675,2
43095,2,17.4166171035,2
43095,4,82.0,1
43095,5,80.59157087999999,3
43095,6,0.0,1
43095,7,99.1295294,1
43095,8,90.56104372333334,3
43096,1,78.223370375,2
43096,10,62.903641523333334,2
43096,11,78.51233361375,4
43096,12,47.4631668125,2
43096,13,0.0,1
43096,15,98.85543667499999,2
43096,16,0.0,1
43096,17,38.8726502125,2
43096,2,21.4562225265,2
43096,5,91.02222222333334,3
43096,6,24.64427044,1
43096,7,35.0133074,1
43096,8,83.54238088166666,3
43097,1,31.854340562500003,4
43097,10,24.838004120000004,3
43097,11,64.350055381,5
43097,12,79.759088565,2
43097,13,94.1,1
43097,15,45.918360705,2
43097,16,0.0,1
43097,17,29.3625203225,2
43097,2,24.71463589275,2
43097,4,100.0,1
43097,5,93.31896551666667,3
43097,6,100.0,1
43097,7,100.0,1
43097,8,77.33275862,3
43098,1,49.37288920375,4
43098,10,71.31374646833332,3
43098,11,49.263575332,5
43098,12,76.305277465,2
43098,13,92.1,1
43098,15,43.264248705,2
43098,16,0.0,1
43098,17,26.19156360175,2
43098,2,20.1310156605,2
43098,4,70.43143384712,5
43098,5,86.01781609333334,3
43098,6,100.0,1
43098,7,100.0,1
43098,8,95.72936781666665,3
43099,1,22.309700523333333,3
43099,10,29.510849801666666,2
43099,11,71.65085707875,4
43099,12,92.8536768375,2
43099,13,0.0,1
43099,15,63.6640650275,2
43099,16,0.0,1
43099,17,30.1357350325,2
43099,2,27.408020751875,2
43099,4,100.0,1
43099,5,87.00919540333332,3
43099,6,100.0,1
43099,7,79.00398378,1
43099,8,91.54553286999999,3
43100,1,74.3571238456,5
43100,10,88.11019632666667,3
43100,11,34.429815126200005,5
43100,12,78.74303402250001,2
43100,13,99.2,1
43100,15,10.646016465,2
43100,16,20.58357838,1
43100,17,27.060685332,2
43100,2,9.88054588775,2
43100,4,84.8,1
43100,5,72.77605364,3
43100,6,100.0,1
43100,7,100.0,1
43100,8,93.02242100833332,3
43101,1,59.73674498666666,3
43101,10,38.24384007333333,2
43101,11,78.61819775875,4
43101,12,69.0,2
43101,13,0.0,1
43101,15,61.53984802625,2
43101,16,0.0,1
43101,17,50.0,2
43101,2,25.0,2
43101,5,60.67283524666667,3
43101,6,100.0,1
43101,7,80.29925368,1
43101,8,92.98643678166667,3
43102,1,62.28086922166667,3
43102,10,60.195548928333324,3
43102,11,55.829740029,4
43102,12,80.57807131,2
43102,13,0.0,1
43102,15,90.6526556075,2
43102,16,0.0,1
43102,17,0.601840998,2
43102,2,42.13642503625,2
43102,4,59.80289625870999,5
43102,5,88.33103448333334,3
43102,6,91.95082933,1
43102,7,100.0,1
43102,8,98.37,3
43103,1,81.358454185,2
43103,10,85.39851034277778,3
43103,11,34.520993897,5
43103,12,62.098306545,2
43103,13,0.0,1
43103,15,11.950456335,2
43103,16,82.15335897,1
43103,17,50.0,2
43103,2,10.6165181,2
43103,4,65.1755415557,5
43103,5,81.44222222,3
43103,6,100.0,1
43103,7,56.22757467,1
43103,8,97.51333333333332,3
43104,1,52.45276957797999,5
43104,10,24.91220866827778,3
43104,11,46.284660868,5
43104,12,50.136638525,2
43104,13,0.0,1
43104,14,37.5,1
43104,15,69.545205585,2
43104,16,22.73241348,1
43104,17,38.904163392499996,2
43104,2,45.05497349,2
43104,4,100.0,1
43104,5,94.57088122333334,3
43104,6,96.43849457,1
43104,7,86.74423487,1
43104,8,97.05252873500001,3
43104,9,27.60834671,1
43105,1,100.0,1
43105,10,40.38819153833333,2
43105,11,71.66454754333334,3
43105,12,77.0865573925,2
43105,15,54.725554397500005,2
43105,16,0.0,1
43105,17,7.026521229,2
43105,2,25.2183056407125,2
43105,5,66.66666666666667,3
43105,6,100.0,1
43105,7,94.46156296,1
43105,8,98.42333333333333,3
43106,1,66.01885959,4
43106,10,54.26966478166668,3
43106,11,58.254345586424996,4
43106,12,86.11255947250001,2
43106,13,84.7,1
43106,15,81.423637385,2
43106,16,0.0,1
43106,17,25.0,2
43106,2,29.87474281125,2
43106,4,94.3,1
43106,5,96.67555555666667,3
43106,6,100.0,1
43106,7,99.61272202,1
43106,8,96.75160919666666,3
43107,1,76.67245583,3
43107,10,71.25844161777779,3
43107,11,70.03142023000001,4
43107,12,90.19346803,2
43107,13,7.5,1
43107,15,28.2949907355,2
43107,16,0.0,1
43107,17,29.778128940000002,2
43107,2,22.363415045,2
43107,4,100.0,1
43107,5,98.34770114999999,3
43107,6,100.0,1
43107,7,67.9839346,1
43107,8,97.02603448333332,3
43108,1,49.3626817755,4
43108,10,50.143621369444446,3
43108,11,39.991340554,5
43108,12,83.84709018250001,2
43108,13,24.7,1
43108,15,45.455192007,2
43108,16,23.0264646,1
43108,17,29.0393816625,2
43108,2,18.38595575875,2
43108,4,83.1,1
43108,5,78.49386973,3
43108,6,63.96396396,1
43108,7,0.0,1
43108,8,93.29735632166667,3
43108,9,33.62760835,1
43109,1,60.547372738666674,5
43109,10,81.32411883888888,3
43109,11,24.888052725399998,5
43109,12,74.40541398025,2
43109,13,0.0,1
43109,15,0.39067950325,2
43109,16,100.0,1
43109,17,50.0,2
43109,2,23.285439080125002,2
43109,4,0.0,1
43109,5,78.27835249,3
43109,6,0.0,1
43109,7,90.27461749,1
43109,8,92.72906712499999,3
43110,1,39.643389235,2
43110,10,26.565396025,2
43110,11,75.85888904375,4
43110,12,88.8988605725,2
43110,13,0.0,1
43110,15,75.6382963225,2
43110,16,0.0,1
43110,17,24.9368662889825,2
43110,2,25.0,2
43110,4,100.0,1
43110,5,75.68601532666666,3
43110,6,100.0,1
43110,7,0.0,1
43110,8,96.99000000000001,3
43111,1,53.784591808573325,5
43111,10,59.706174617777776,3
43111,11,26.065723941199998,5
43111,12,59.963224965,2
43111,13,97.8,1
43111,15,30.7767164925,2
43111,16,45.87197467,1
43111,17,28.08463801,2
43111,2,18.879742485500003,2
43111,4,82.5,1
43111,5,86.29501915666667,3
43111,6,91.53826724,1
43111,7,96.24328296,1
43111,8,90.14655172333333,3
43112,1,66.66666667,1
43112,10,34.53971648,2
43112,11,67.28011592375,4
43112,12,82.8755942175,2
43112,13,7.6,1
43112,15,75.1503948325,2
43112,16,0.0,1
43112,17,29.862620800000002,2
43112,2,32.60287877625,2
43112,4,100.0,1
43112,5,76.18888889,3
43112,6,100.0,1
43112,7,100.0,1
43112,8,81.04,3
43113,1,49.45680478,4
43113,10,42.89941325388889,3
43113,11,73.047287657,5
43113,12,98.88168578,2
43113,13,81.4,1
43113,15,86.6051822425,2
43113,16,31.14679937,1
43113,17,22.087360555,2
43113,2,18.048722134125,2
43113,4,100.0,1
43113,5,92.26961685666667,3
43113,6,100.0,1
43113,7,18.86417763,1
43113,8,90.567931035,3
43113,9,100.0,1
43114,1,50.0,2
43114,10,58.99908870499999,2
43114,11,66.732051925,5
43114,12,72.4824524,2
43114,13,77.0,1
43114,15,83.21603546,2
43114,16,0.0,1
43114,17,25.0,2
43114,2,25.01910098125,2
43114,4,100.0,1
43114,5,76.18888889,3
43114,6,100.0,1
43114,7,95.2595245,1
43114,8,98.05,3
43115,1,82.12572272,2
43115,10,41.86134356,2
43115,11,56.62097937075,4
43115,12,90.1869517275,2
43115,13,42.4,1
43115,15,77.3064362075,2
43115,16,0.0,1
43115,17,39.54630154,2
43115,2,39.481150445,2
43115,5,99.05172413666666,3
43115,6,100.0,1
43115,7,78.93605932,1
43115,8,98.45666666666666,3
43116,1,67.85004063833333,3
43116,10,66.16014196166667,3
43116,11,78.980380743,5
43116,12,48.12596177499999,2
43116,13,0.0,1
43116,15,95.87024421999999,2
43116,16,51.21013345,1
43116,17,42.382130475,2
43116,2,10.014870915625,2
43116,4,58.287149512102,5
43116,5,92.06666666666666,3
43116,6,93.96031546,1
43116,7,71.86624553,1
43116,8,97.91333333333334,3
43117,1,88.88888889,1
43117,10,34.2303532,2
43117,11,79.71536353125,4
43117,12,65.609433955,2
43117,13,69.7,1
43117,15,96.05934312,2
43117,16,0.0,1
43117,17,7.905625580000001,2
43117,2,23.7577775,2
43117,4,100.0,1
43117,5,82.82666666666667,3
43117,6,100.0,1
43117,7,99.06389725,1
43117,8,97.13333333333333,3
43118,1,40.328369565,4
43118,10,27.018625666783336,3
43118,11,86.718585497,5
43118,12,58.85,2
43118,13,0.0,1
43118,15,84.10048849500001,2
43118,16,0.0,1
43118,17,34.4503005175,2
43118,2,35.061680646250004,2
43118,4,60.299727004240005,5
43118,5,67.58256705000001,3
43118,6,88.59139513,1
43118,7,91.2806957,1
43118,8,84.12176718,3
43118,9,100.0,1
43119,1,48.72181057,5
43119,10,87.0213143177778,3
43119,11,58.414151952500006,4
43119,12,70.0700174875,2
43119,13,0.0,1
43119,15,25.086355785,2
43119,16,44.08504863,1
43119,17,40.1308938775,2
43119,2,7.6115459337499995,2
43119,4,61.76477979,5
43119,5,95.70402299,3
43119,6,0.0,1
43119,7,0.9363440476,1
43119,8,82.85614221,3
43120,1,25.503382411666667,3
43120,10,29.58912953111111,3
43120,11,62.121640881999994,5
43120,12,50.25131060375,2
43120,13,39.6,1
43120,15,84.160979445,2
43120,16,0.0,1
43120,17,32.4316301,2
43120,2,25.0,2
43120,4,38.21867512375,4
43120,5,63.08544061333333,3
43120,6,67.85944823,1
43120,7,95.92368814,1
43120,8,80.0854023,3
43121,1,40.458358457,5
43121,10,27.72330807277778,3
43121,11,54.3090600075,4
43121,12,79.087907375,2
43121,13,0.0,1
43121,15,75.7253042425,2
43121,16,0.0,1
43121,17,15.5206116585,2
43121,2,35.22092952625,2
43121,4,62.957271329419996,5
43121,5,87.16724138000001,3
43121,6,100.0,1
43121,7,95.5505259,1
43121,8,81.80703605333333,3
43122,1,100.0,1
43122,10,65.54887937833333,2
43122,11,85.68162631999999,4
43122,12,61.577687995000005,2
43122,13,64.3,1
43122,15,72.60701694,2
43122,16,0.0,1
43122,17,33.5250004575,2
43122,2,21.551647013375,2
43122,5,88.88888888999999,3
43122,6,100.0,1
43122,7,88.69715345,1
43122,8,96.92333333333333,3
43123,1,37.22902264333334,5
43123,10,45.572394800000005,3
43123,11,22.926361878333335,6
43123,12,72.7339097175,2
43123,13,69.9,1
43123,15,0.0,2
43123,16,36.289152914999995,3
43123,17,17.0480330215,2
43123,2,25.234715225,2
43123,3,57.330906279222226,6
43123,4,46.68345681490833,6
43123,5,93.43390804666667,3
43123,6,50.0,2
43123,7,83.20118427,1
43123,8,78.43251322666667,3
43123,9,4.414125201,1
43124,1,51.9968898825,4
43124,10,34.674738840555555,3
43124,11,67.754128644,5
43124,12,99.4670423925,2
43124,13,0.0,1
43124,15,83.21763004499999,2
43124,16,58.65188871,1
43124,17,43.340671185000005,2
43124,2,9.975505245125001,2
43124,4,100.0,1
43124,5,91.47988505666666,3
43124,6,0.0,1
43124,7,0.0,1
43124,8,82.46056749666667,3
43125,1,55.0488278815,4
43125,10,53.36670083833334,3
43125,11,74.854774373,5
43125,12,85.304592355,2
43125,13,83.2,1
43125,15,75.448418745,2
43125,16,0.0,1
43125,17,37.20837117,2
43125,2,25.274323760125,2
43125,4,44.54722370099999,5
43125,5,79.20766283333333,3
43125,6,100.0,1
43125,7,92.7966296,1
43125,8,94.56448275999999,3
43126,1,77.96751777125,4
43126,10,71.97984337277778,3
43126,11,46.109506835000005,5
43126,12,57.808752448999996,2
43126,13,97.8,1
43126,15,40.5789920525,2
43126,16,12.03347659,1
43126,17,21.5138693075,2
43126,2,18.982399916875,2
43126,4,100.0,1
43126,5,99.1954023,3
43126,6,100.0,1
43126,7,58.69252059,1
43126,8,97.35333333333334,3
43127,1,60.454496255,3
43127,10,58.41452769944445,3
43127,11,35.715327197520004,5
43127,12,85.2590378575,2
43127,13,78.6,1
43127,15,53.7630313875,2
43127,16,10.35964714,1
43127,17,24.9408732225,2
43127,2,40.75764491125,2
43127,4,60.9371346463,5
43127,5,88.80785440666666,3
43127,6,100.0,1
43127,7,94.30882342,1
43127,8,95.39074712666667,3
43127,9,71.91011236,1
43128,1,58.93469812375,4
43128,10,77.91526803388889,3
43128,11,48.96354359280001,5
43128,12,95.05,2
43128,13,83.2,1
43128,15,63.0412840175,2
43128,16,0.0,1
43128,17,25.6254962645,2
43128,2,28.79970086,2
43128,4,61.69529422022,5
43128,5,87.25613027000001,3
43128,6,100.0,1
43128,7,93.57975151,1
43128,8,78.32132183833333,3
43129,1,54.423634772,5
43129,10,57.44618121222223,3
43129,11,41.201514437,5
43129,12,78.8573592425,2
43129,13,89.4,1
43129,15,37.938975245,2
43129,16,23.4336123,1
43129,17,13.924176415000002,2
43129,2,36.5080764875,2
43129,4,65.95057015184,5
43129,5,97.44252873666666,3
43129,6,83.33333333499999,2
43129,7,79.63352162,1
43129,8,75.86821829166668,3
43129,9,12.27929374,1
43130,1,100.0,1
43130,10,38.38041695333333,2
43130,11,63.373102693,5
43130,12,78.43787678999999,2
43130,13,42.6,1
43130,15,55.276571062500004,2
43130,16,0.0,1
43130,17,29.898244395,2
43130,2,25.313650050125,2
43130,4,100.0,1
43130,5,87.13379310333333,3
43130,6,100.0,1
43130,7,89.48413608,1
43130,8,84.51180009166667,3
43131,1,65.98045634166667,4
43131,10,46.62135991588889,3
43131,11,19.8092399848,5
43131,12,42.862153885000005,2
43131,13,53.2,1
43131,14,50.04,1
43131,15,19.3802270425,2
43131,16,85.6819724,1
43131,17,40.1475142825,2
43131,2,15.987436831625,2
43131,4,66.96176641396,5
43131,5,82.62318007666666,3
43131,6,47.71036056,2
43131,7,50.95528568,1
43131,8,79.37029612166667,3
43131,9,10.59390048,1
43132,1,47.54101527,3
43132,10,35.348298319111116,3
43132,11,53.16975651,5
43132,12,53.3437573375,2
43132,13,0.0,1
43132,15,42.9124997925,2
43132,16,12.7120561,1
43132,17,18.4068099375,2
43132,2,21.003502367499998,2
43132,4,56.29146658039999,5
43132,5,92.97413793,3
43132,6,97.49094889,1
43132,7,0.0,1
43132,8,90.087868865,3
43133,1,46.832902787799995,5
43133,10,44.503009201666664,3
43133,11,52.509037059,5
43133,12,76.84684763,2
43133,13,0.0,1
43133,15,72.0937315325,2
43133,16,40.53381588,1
43133,17,79.3274055925,2
43133,2,39.234642647499996,2
43133,4,60.053445294300005,5
43133,5,96.60919540333333,3
43133,6,67.87603691999999,2
43133,7,72.8627926,1
43133,8,80.69910886666668,3
43134,1,50.0,2
43134,10,75.75109821333334,2
43134,11,65.38409142100001,5
43134,12,78.88513208,2
43134,13,96.2,1
43134,15,36.1142860425,2
43134,16,0.0,1
43134,17,24.9953728275,2
43134,2,22.424563986625,2
43134,5,96.32183908,3
43134,6,100.0,1
43134,7,40.612792,1
43134,8,82.31611948666666,3
43135,1,48.406446935,3
43135,10,34.12057123833333,3
43135,11,71.85498865125,4
43135,12,71.5988315675,2
43135,13,78.4,1
43135,15,71.3091444825,2
43135,16,13.36801629,1
43135,17,34.07899304,2
43135,2,22.393717782,2
43135,4,48.58449288779,5
43135,5,73.48666666666666,3
43135,6,98.57427521,1
43135,7,87.27182571,1
43135,8,80.72,3
43136,1,62.443187673333334,4
43136,10,33.83710988611111,3
43136,11,49.281768809000006,5
43136,12,64.196560005,2
43136,14,60.51,1
43136,15,79.2147706875,2
43136,17,33.2758549075,2
43136,2,28.118610905625,2
43136,3,47.13601565966667,6
43136,4,70.8,1
43136,5,91.35977011333334,3
43136,6,78.57142857,2
43136,7,89.22510623,1
43136,8,70.90751069166667,3
43137,1,61.324319957933334,5
43137,10,74.66881544722223,3
43137,11,43.618266012999996,5
43137,12,90.41709328499999,2
43137,13,52.9,1
43137,15,56.584692705,2
43137,16,27.93485637,1
43137,17,33.058244852499996,2
43137,2,14.546423611375,2
43137,4,54.085095593000005,5
43137,5,95.24425287333334,3
43137,6,100.0,1
43137,7,93.97414769,1
43137,8,94.70488505666667,3
43138,1,35.16210678583334,4
43138,10,39.76047719111111,3
43138,11,43.465014826,5
43138,12,74.4117294725,2
43138,13,13.7,1
43138,15,43.52331606,2
43138,16,14.7251753,1
43138,17,26.975282210000003,2
43138,2,34.74031699375,2
43138,4,52.81697623917,5
43138,5,95.25862069,3
43138,6,100.0,1
43138,7,66.47560149,1
43138,8,94.73051724166667,3
43138,9,20.9470305,1
43139,1,54.88314984453333,5
43139,10,53.80509996055556,3
43139,11,55.0382079082,5
43139,12,85.2142596175,2
43139,13,48.5,1
43139,15,43.7855399125,2
43139,16,50.30536078,1
43139,17,22.231997879999998,2
43139,2,24.17192429,2
43139,4,69.370083517,5
43139,5,92.12835249,3
43139,6,100.0,1
43139,7,88.66807744,1
43139,8,80.62614942500001,3
43140,1,49.25730759875,4
43140,10,47.361390657777775,3
43140,11,35.654343683,5
43140,12,95.9439257075,2
43140,13,70.3,1
43140,15,0.146504813725,2
43140,16,40.85048632,1
43140,17,34.9718664925,2
43140,2,13.486601884125,2
43140,4,60.30885695276,5
43140,5,83.86685823666666,3
43140,6,32.75799164,1
43140,7,2.773923765,1
43140,8,86.07214653999999,3
43141,1,38.88888889,2
43141,10,34.073663618333335,2
43141,11,78.03516901833333,3
43141,12,65.58367969,2
43141,13,0.0,1
43141,15,87.17637869250001,2
43141,16,0.0,1
43141,17,10.7135680225,2
43141,2,25.0,2
43141,5,78.23655172333333,3
43141,6,29.37049199,1
43141,7,56.90887023,1
43141,8,87.25999999999999,3
43142,1,58.311419708749995,4
43142,10,52.85991209611111,3
43142,11,61.95660279900001,5
43142,12,89.6800213125,2
43142,13,0.0,1
43142,15,65.790445225,2
43142,16,35.24089572,1
43142,17,29.036919412499998,2
43142,2,19.20785872125,2
43142,4,59.38627407557,5
43142,5,91.26475096,3
43142,6,73.6437372,1
43142,7,100.0,1
43142,8,96.27091954000001,3
43143,1,100.0,1
43143,10,93.56158484,2
43143,11,67.91236794833334,3
43143,12,57.75,2
43143,13,29.9,1
43143,15,77.2090110875,2
43143,16,0.0,1
43143,17,50.0,2
43143,2,25.0,2
43143,5,64.90452107333333,3
43143,6,56.12247762,1
43143,7,32.79424078,1
43143,8,96.11672413833332,3
43144,1,80.93118812,3
43144,10,74.63826437833333,3
43144,11,45.447874059200004,5
43144,12,73.3724859425,2
43144,13,84.4,1
43144,15,36.64784901925,2
43144,16,14.47636281,1
43144,17,32.12719392,2
43144,2,20.8172450175,2
43144,4,99.4,1
43144,5,91.32222222333333,3
43144,6,100.0,1
43144,7,90.22744438,1
43144,8,85.98894825166667,3
43145,1,76.5225831825,4
43145,10,75.03078311111112,3
43145,11,37.82269924254,5
43145,12,88.6580446625,2
43145,13,68.7,1
43145,15,42.3027534652,2
43145,16,38.83736711,1
43145,17,29.859648220000004,2
43145,2,28.646903424999998,2
43145,4,62.4,1
43145,5,94.48659004000001,3
43145,6,23.574976845,2
43145,7,0.0,1
43145,8,94.770075385,3
43146,10,68.56158484,2
43146,11,93.25936295499999,3
43146,12,69.99000812,2
43146,13,0.0,1
43146,15,69.2952767825,2
43146,16,0.0,1
43146,17,25.8650139755,2
43146,2,12.713282034125,2
43146,5,82.02666666666666,3
43146,6,100.0,1
43146,7,95.86867295,1
43146,8,95.60850574666667,3
43147,1,65.082114155,3
43147,10,62.43272389333333,3
43147,11,61.615399124999996,5
43147,12,87.2124416,2
43147,13,0.0,1
43147,15,49.244365786,2
43147,16,0.0,1
43147,17,31.19576536,2
43147,2,30.37285336125,2
43147,4,57.75069131598,5
43147,5,99.49712643666668,3
43147,6,100.0,1
43147,7,100.0,1
43147,8,81.06666666666666,3
43148,1,42.381921174666665,5
43148,10,46.28154173222222,3
43148,11,23.30335433,6
43148,12,66.2396791125,2
43148,13,61.7,1
43148,14,56.04666666666666,1
43148,15,8.463713748,2
43148,16,37.48121819166667,3
43148,17,29.75797972,2
43148,2,17.363322149875,2
43148,3,65.2911224478889,6
43148,4,46.8299177,6
43148,5,93.56226053666667,3
43148,6,60.11904762,2
43148,7,81.20784883,1
43148,8,78.970006,3
43148,9,5.136436597,1
43149,1,61.6139896025,4
43149,10,43.560702194444445,3
43149,11,57.445757277,5
43149,12,73.769115325,2
43149,13,0.0,1
43149,15,96.0671668975,2
43149,16,0.0,1
43149,17,24.062088517,2
43149,2,47.7464628025,2
43149,4,51.72209929684,5
43149,5,89.92586207,3
43149,6,100.0,1
43149,7,98.14926972,1
43149,8,95.21028735666665,3
43150,1,50.589940779,5
43150,10,53.86693028944444,3
43150,11,57.8866201512,5
43150,12,66.11256589,2
43150,13,0.0,1
43150,15,89.26884266,2
